Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive_90,PassDead_90,TO_90,Sh_90,Fld_90,Def_90,Matches
2223,Sandro,br BRA,MF,Benevento,it Serie A,28,1989,12.8,19,1.48,17,0,1,1,0,0,1,0.08,1,0,0,0,0,0,Matches
2224,Alex Sandro,br BRA,DF,Juventus,it Serie A,26,1991,23.5,68,2.89,58,2,3,1,4,0,10,0.43,9,0,0,0,1,0,Matches
2225,Arona Sané,sn SEN,"MF,FW",Atlético Madrid,es La Liga,22,1995,0.7,1,1.38,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
2226,Lamine Sané,sn SEN,DF,Werder Bremen,de Bundesliga,30,1987,8.7,2,0.23,1,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
2227,Leroy Sané,de GER,FW,Manchester City,eng Premier League,21,1996,26.9,124,4.61,87,8,18,4,6,1,28,1.04,18,3,6,1,0,0,Matches
2228,Salif Sané,sn SEN,DF,Hannover 96,de Bundesliga,26,1990,32.0,39,1.22,30,3,0,4,0,2,3,0.09,3,0,0,0,0,0,Matches
2229,Ibrahim Sangaré,ci CIV,MF,Toulouse,fr Ligue 1,19,1997,17.6,49,2.78,42,1,1,2,2,1,5,0.28,5,0,0,0,0,0,Matches
2230,Younousse Sankharé,sn SEN,MF,Bordeaux,fr Ligue 1,27,1989,20.9,55,2.63,42,0,4,5,2,2,2,0.10,2,0,0,0,0,0,Matches
2231,Baissama Sankoh,gn GUI,"MF,DF",Caen,fr Ligue 1,25,1992,17.1,15,0.88,12,0,0,0,2,1,1,0.06,1,0,0,0,0,0,Matches
2232,Siriki Sanogo,ci CIV,MF,Benevento,it Serie A,15,2001,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2233,Yaya Sanogo,fr FRA,FW,Toulouse,fr Ligue 1,24,1993,16.8,38,2.26,22,0,3,5,7,1,5,0.30,2,0,0,1,2,0,Matches
2234,Morgan Sanson,fr FRA,MF,Marseille,fr Ligue 1,22,1994,24.1,80,3.32,58,1,6,8,7,0,9,0.37,6,0,2,1,0,0,Matches
2235,Nicola Sansone,it ITA,"FW,MF",Villarreal,es La Liga,25,1991,7.1,23,3.26,14,3,3,1,2,0,3,0.43,1,0,0,0,2,0,Matches
2236,Baptiste Santamaria,fr FRA,MF,Angers,fr Ligue 1,22,1995,28.8,45,1.56,34,0,2,2,6,1,2,0.07,1,0,0,0,1,0,Matches
2237,Ivan Santini,hr CRO,FW,Caen,fr Ligue 1,28,1989,30.9,67,2.17,42,1,3,9,11,1,4,0.13,1,0,1,0,2,0,Matches
2238,Davide Santon,it ITA,DF,Inter,it Serie A,26,1991,9.3,10,1.08,9,0,0,1,0,0,1,0.11,0,0,0,1,0,0,Matches
2239,Christian Santos,ve VEN,FW,Alavés,es La Liga,29,1988,4.8,5,1.03,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2240,Douglas Santos,br BRA,DF,Hamburger SV,de Bundesliga,23,1994,26.4,54,2.04,39,5,7,0,0,3,2,0.08,1,1,0,0,0,0,Matches
2241,Samir Santos,br BRA,DF,Udinese,it Serie A,22,1994,28.5,20,0.70,14,1,1,1,2,1,3,0.11,2,0,0,0,1,0,Matches
2242,Antonio Santurro,do DOM,GK,Bologna,it Serie A,25,1992,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2243,Riccardo Saponara,it ITA,"MF,FW",Fiorentina,it Serie A,25,1991,10.0,63,6.31,50,5,2,4,2,0,4,0.40,3,1,0,0,0,0,Matches
2244,Pablo Sarabia,es ESP,"FW,MF",Sevilla,es La Liga,25,1992,26.6,98,3.68,69,10,11,6,2,0,13,0.49,6,1,3,2,1,0,Matches
2245,Yusuf Sari,tr TUR,FW,Marseille,fr Ligue 1,18,1998,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2246,Bouna Sarr,sn SEN,"DF,FW",Marseille,fr Ligue 1,25,1992,19.9,67,3.37,46,10,3,5,2,1,6,0.30,4,0,1,0,1,0,Matches
2247,Ismaila Sarr,sn SEN,"FW,MF",Rennes,fr Ligue 1,19,1998,20.6,68,3.29,35,0,10,7,16,0,9,0.44,4,0,2,0,3,0,Matches
2248,Malang Sarr,fr FRA,DF,Nice,fr Ligue 1,18,1999,14.7,14,0.95,11,0,1,1,1,0,1,0.07,1,0,0,0,0,0,Matches
2249,Imanol Sarriegi,es ESP,"MF,FW",Eibar,es La Liga,22,1995,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2250,Marco Sau,it ITA,"FW,MF",Cagliari,it Serie A,29,1987,14.6,35,2.40,26,0,0,6,3,0,3,0.21,2,0,0,1,0,0,Matches
2251,Stefan Savić,me MNE,DF,Atlético Madrid,es La Liga,26,1991,25.5,10,0.39,7,1,0,0,1,1,0,0.00,0,0,0,0,0,0,Matches
2252,Gianluca Scamacca,it ITA,"FW,MF",Sassuolo,it Serie A,18,1999,0.3,1,3.91,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2253,Fabian Schär,ch SUI,DF,La Coruña,es La Liga,25,1991,24.7,24,0.97,19,1,0,0,1,3,3,0.12,3,0,0,0,0,0,Matches
2254,Ezequiel Schelotto,it ITA,DF,Brighton,eng Premier League,28,1989,14.6,21,1.43,14,2,1,2,1,1,1,0.07,1,0,0,0,0,0,Matches
2255,Pasquale Schiattarella,it ITA,MF,SPAL,it Serie A,30,1987,22.1,79,3.57,62,8,4,1,3,1,9,0.41,8,1,0,0,0,0,Matches
2256,Eros Schiavon,it ITA,"MF,DF",SPAL,it Serie A,34,1983,4.3,3,0.72,1,1,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
2257,Patrik Schick,cz CZE,"FW,MF",Roma,it Serie A,21,1996,11.0,33,3.00,19,0,4,7,3,0,0,0.00,0,0,0,0,0,0,Matches
2258,Julian Schieber,de GER,"MF,FW",Hertha BSC,de Bundesliga,28,1989,0.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2259,Christopher Schindler,de GER,DF,Huddersfield,eng Premier League,27,1990,36.3,16,0.44,13,0,0,1,0,2,1,0.03,1,0,0,0,0,0,Matches
2260,Sven Schipplock,de GER,"FW,MF",Hamburger SV,de Bundesliga,28,1988,3.8,8,2.11,5,0,0,2,1,0,1,0.26,0,0,0,1,0,0,Matches
2261,Jeffrey Schlupp,gh GHA,"DF,MF",Crystal Palace,eng Premier League,24,1992,19.4,35,1.81,25,4,4,1,1,0,4,0.21,2,1,0,1,0,0,Matches
2262,Kasper Schmeichel,dk DEN,GK,Leicester City,eng Premier League,30,1986,32.9,4,0.12,3,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2263,Marcel Schmelzer,de GER,DF,Dortmund,de Bundesliga,29,1988,16.6,26,1.57,20,2,0,2,1,1,1,0.06,1,0,0,0,0,0,Matches
2264,Jonathan Schmid,fr FRA,"DF,FW",Augsburg,de Bundesliga,27,1990,16.4,51,3.12,27,18,1,3,2,0,0,0.00,0,0,0,0,0,0,Matches
2265,Manuel Schmiedebach,de GER,MF,Hannover 96,de Bundesliga,28,1988,1.8,6,3.27,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2266,Benno Schmitz,de GER,DF,RB Leipzig,de Bundesliga,22,1994,0.9,4,4.39,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2267,Morgan Schneiderlin,fr FRA,MF,Everton,eng Premier League,27,1989,23.7,21,0.89,19,0,0,0,1,1,0,0.00,0,0,0,0,0,0,Matches
2268,Alessandro Schöpf,at AUT,"DF,FW",Schalke 04,de Bundesliga,23,1994,9.0,15,1.67,12,0,1,1,1,0,1,0.11,0,0,0,0,1,0,Matches
2269,Nico Schulz,de GER,"FW,MF",Hoffenheim,de Bundesliga,24,1993,19.8,62,3.14,51,2,4,2,1,2,9,0.46,5,0,1,1,1,1,Matches
2270,André Schürrle,de GER,FW,Dortmund,de Bundesliga,26,1990,13.7,47,3.43,34,3,2,7,1,0,6,0.44,3,1,1,1,0,0,Matches
2271,Julian Schuster,de GER,"DF,MF",Freiburg,de Bundesliga,32,1985,14.5,34,2.34,15,18,0,0,1,0,2,0.14,0,2,0,0,0,0,Matches
2272,Pirmin Schwegler,ch SUI,MF,Hannover 96,de Bundesliga,30,1987,25.8,78,3.03,28,42,0,0,6,2,8,0.31,3,5,0,0,0,0,Matches
2273,Alexander Schwolow,de GER,GK,Freiburg,de Bundesliga,25,1992,32.3,12,0.37,6,6,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2274,Simone Scuffet,it ITA,GK,Udinese,it Serie A,21,1996,6.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2275,Ernest Seka,gn GUI,DF,Strasbourg,fr Ligue 1,30,1987,24.2,49,2.02,35,6,1,3,2,2,5,0.21,3,0,0,1,0,1,Matches
2276,Vahid Selimović,lu LUX,DF,Metz,fr Ligue 1,20,1997,11.7,3,0.26,2,0,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches
2277,Davie Selke,de GER,FW,Hertha BSC,de Bundesliga,22,1995,21.0,51,2.43,25,0,7,7,10,2,10,0.48,3,0,1,1,4,1,Matches
2278,Ole Selnæs,no NOR,MF,Saint-Étienne,fr Ligue 1,23,1994,22.9,39,1.71,33,3,0,0,1,2,2,0.09,2,0,0,0,0,0,Matches
2279,Nélson Semedo,pt POR,DF,Barcelona,es La Liga,23,1993,16.6,23,1.39,18,0,0,0,4,1,2,0.12,1,0,0,0,1,0,Matches
2280,Rúben Semedo,pt POR,"DF,MF",Villarreal,es La Liga,23,1994,2.6,1,0.39,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2281,Stefano Sensi,it ITA,MF,Sassuolo,it Serie A,21,1995,11.6,44,3.81,30,8,1,1,4,0,3,0.26,2,0,0,0,1,0,Matches
2282,Luigi Sepe,it ITA,GK,Napoli,it Serie A,26,1991,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2283,Suat Serdar,de GER,MF,Mainz 05,de Bundesliga,20,1997,18.9,55,2.91,41,0,5,1,4,4,0,0.00,0,0,0,0,0,0,Matches
2284,Jean Seri,ci CIV,MF,Nice,fr Ligue 1,26,1991,29.1,128,4.41,85,28,3,5,7,0,14,0.48,9,2,0,1,2,0,Matches
2285,Julien Serrano,fr FRA,DF,Monaco,fr Ligue 1,19,1998,3.1,8,2.57,5,1,0,1,0,1,0,0.00,0,0,0,0,0,0,Matches
2286,Grégory Sertic,fr FRA,"DF,MF",Marseille,fr Ligue 1,27,1989,3.9,5,1.29,2,0,1,1,1,0,0,0.00,0,0,0,0,0,0,Matches
2287,Stéphane Sessègnon,bj BEN,"MF,FW",Montpellier,fr Ligue 1,33,1984,10.9,34,3.11,22,6,2,1,3,0,3,0.27,2,1,0,0,0,0,Matches
2288,Lee Seung-woo,kr KOR,"MF,FW",Hellas Verona,it Serie A,19,1998,4.0,11,2.78,8,1,0,1,1,0,0,0.00,0,0,0,0,0,0,Matches
2289,Stephan El Shaarawy,it ITA,FW,Roma,it Serie A,24,1992,23.9,103,4.30,78,3,9,8,5,0,11,0.46,7,0,2,0,2,0,Matches
2290,Meritan Shabani,al ALB,FW,Bayern Munich,de Bundesliga,18,1999,0.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2291,Xherdan Shaqiri,ch SUI,"MF,FW",Stoke City,eng Premier League,25,1991,33.8,145,4.29,80,40,10,9,6,0,12,0.36,3,5,1,2,1,0,Matches
2292,Luke Shaw,eng ENG,DF,Manchester Utd,eng Premier League,22,1995,8.8,19,2.16,17,2,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2293,Ryan Shawcross,eng ENG,DF,Stoke City,eng Premier League,29,1987,26.3,10,0.38,7,0,0,2,0,1,2,0.08,2,0,0,0,0,0,Matches
2294,Jonjo Shelvey,eng ENG,MF,Newcastle Utd,eng Premier League,25,1992,25.2,82,3.25,57,18,3,3,0,1,7,0.28,4,2,0,1,0,0,Matches
2295,Gaku Shibasaki,jp JPN,"MF,FW",Getafe,es La Liga,25,1992,11.1,27,2.43,14,6,1,0,1,5,1,0.09,0,0,0,0,0,1,Matches
2296,Djibril Sidibé,fr FRA,DF,Monaco,fr Ligue 1,25,1992,23.9,67,2.80,55,2,2,3,3,2,8,0.33,8,0,0,0,0,0,Matches
2297,Sidnei,br BRA,DF,La Coruña,es La Liga,27,1989,19.8,13,0.66,8,0,1,3,0,1,4,0.20,3,0,1,0,0,0,Matches
2298,Jaime Sierra Mateos,es ESP,"FW,MF",Leganés,es La Liga,19,1998,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2299,Vincent Sierro,ch SUI,"MF,FW",Freiburg,de Bundesliga,21,1995,2.4,6,2.54,4,1,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
2300,Gylfi Sigurðsson,is ISL,"MF,FW",Everton,eng Premier League,27,1989,25.1,78,3.11,42,25,6,2,2,1,7,0.28,4,2,1,0,0,0,Matches
2301,Kolbeinn Sigþórsson,is ISL,FW,Nantes,fr Ligue 1,27,1990,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2302,Adrien Silva,pt POR,MF,Leicester City,eng Premier League,28,1989,8.5,18,2.13,14,2,0,0,0,2,1,0.12,1,0,0,0,0,0,Matches
2303,André Silva,pt POR,FW,Milan,it Serie A,21,1995,10.4,41,3.94,36,0,2,1,2,0,1,0.10,0,0,0,1,0,0,Matches
2304,Bernardo Silva,pt POR,"FW,MF",Manchester City,eng Premier League,22,1994,17.0,61,3.58,55,3,1,0,2,0,5,0.29,4,0,0,0,1,0,Matches
2305,David Silva,es ESP,MF,Manchester City,eng Premier League,31,1986,27.0,141,5.22,123,6,2,3,7,0,20,0.74,19,0,0,1,0,0,Matches
2306,Gabriel Silva,br BRA,DF,Saint-Étienne,fr Ligue 1,26,1991,23.1,27,1.17,19,4,1,0,3,0,2,0.09,2,0,0,0,0,0,Matches
2307,Jonathan Silva,ar ARG,DF,Roma,it Serie A,23,1994,1.2,1,0.81,1,0,0,0,0,0,1,0.81,1,0,0,0,0,0,Matches
2308,Thiago Silva,br BRA,DF,Paris S-G,fr Ligue 1,32,1984,23.5,18,0.77,15,2,0,1,0,0,4,0.17,4,0,0,0,0,0,Matches
2309,Matías Silvestre,ar ARG,DF,Sampdoria,it Serie A,32,1984,34.0,17,0.50,14,3,0,0,0,0,1,0.03,1,0,0,0,0,0,Matches
2310,Marco Silvestri,it ITA,GK,Hellas Verona,it Serie A,26,1991,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2311,Giovanni Simeone,ar ARG,FW,Fiorentina,it Serie A,22,1995,33.3,92,2.76,65,0,12,8,4,3,11,0.33,5,0,4,1,1,0,Matches
2312,Lorenco Šimić,hr CRO,DF,SPAL,it Serie A,21,1996,3.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2313,Stefan Simić,cz CZE,DF,Crotone,it Serie A,22,1995,6.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2314,David Simón,es ESP,DF,Las Palmas,es La Liga,28,1988,8.0,16,2.00,15,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
2315,Danny Simpson,eng ENG,DF,Leicester City,eng Premier League,30,1987,25.6,15,0.59,11,3,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
2316,Jack Simpson,eng ENG,DF,Bournemouth,eng Premier League,20,1996,0.8,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2317,Josh Sims,eng ENG,"FW,MF",Southampton,eng Premier League,20,1997,1.8,10,5.52,5,0,1,4,0,0,1,0.55,1,0,0,0,0,0,Matches
2318,Jerome Sinclair,eng ENG,"MF,FW",Watford,eng Premier League,20,1996,0.3,1,2.90,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2319,Giovanni Sio,ci CIV,FW,Montpellier,fr Ligue 1,28,1989,24.4,54,2.22,43,1,5,2,3,0,6,0.25,5,0,0,1,0,0,Matches
2320,Dimitris Siovas,gr GRE,DF,Leganés,es La Liga,28,1988,22.9,14,0.61,6,1,1,4,0,2,1,0.04,0,0,0,1,0,0,Matches
2321,Tobias Sippel,de GER,GK,Gladbach,de Bundesliga,29,1988,4.8,1,0.21,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2322,Salvatore Sirigu,it ITA,GK,Torino,it Serie A,30,1987,37.0,2,0.05,2,0,0,0,0,0,1,0.03,1,0,0,0,0,0,Matches
2323,Moussa Sissoko,fr FRA,"MF,FW",Tottenham,eng Premier League,27,1989,15.6,49,3.15,44,0,3,1,0,1,2,0.13,2,0,0,0,0,0,Matches
2324,Pione Sisto,dk DEN,"FW,MF",Celta Vigo,es La Liga,22,1995,28.0,97,3.47,60,11,8,7,11,0,14,0.50,9,2,0,1,2,0,Matches
2325,Antonio Sivera,es ESP,GK,Alavés,es La Liga,20,1996,0.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2326,Ellyes Skhiri,tn TUN,MF,Montpellier,fr Ligue 1,22,1995,33.9,86,2.54,72,1,4,4,2,3,3,0.09,3,0,0,0,0,0,Matches
2327,Łukasz Skorupski,pl POL,GK,Roma,it Serie A,26,1991,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2328,Milan Škriniar,sk SVK,DF,Inter,it Serie A,22,1995,38.0,31,0.82,26,0,1,1,1,2,5,0.13,3,0,0,1,1,0,Matches
2329,Islam Slimani,dz ALG,FW,Leicester City,eng Premier League,29,1988,2.8,9,3.25,6,1,2,0,0,0,3,1.08,2,0,1,0,0,0,Matches
2330,Islam Slimani,dz ALG,FW,Newcastle Utd,eng Premier League,29,1988,1.5,8,5.45,6,0,1,0,1,0,1,0.68,1,0,0,0,0,0,Matches
2331,Naïm Sliti,tn TUN,"FW,MF",Dijon,fr Ligue 1,25,1992,25.4,142,5.58,71,28,20,6,17,0,14,0.55,6,2,1,2,3,0,Matches
2332,Chris Smalling,eng ENG,DF,Manchester Utd,eng Premier League,27,1989,28.2,7,0.25,7,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2333,Adam Smith,eng ENG,"DF,MF",Bournemouth,eng Premier League,26,1991,23.0,53,2.30,39,3,8,1,1,1,6,0.26,5,0,1,0,0,0,Matches
2334,Tommy Smith,eng ENG,DF,Huddersfield,eng Premier League,25,1992,21.2,34,1.61,28,4,0,0,0,2,2,0.09,2,0,0,0,0,0,Matches
2335,Wesley Sneijder,nl NED,"MF,FW",Nice,fr Ligue 1,33,1984,4.4,21,4.74,14,3,2,2,0,0,0,0.00,0,0,0,0,0,0,Matches
2336,Cédric Soares,pt POR,DF,Southampton,eng Premier League,25,1991,31.0,56,1.80,50,4,1,1,0,0,4,0.13,3,0,1,0,0,0,Matches
2337,Ramadan Sobhi,eg EGY,"MF,FW",Stoke City,eng Premier League,20,1997,13.8,26,1.89,22,0,2,1,0,1,0,0.00,0,0,0,0,0,0,Matches
2338,Rubén Sobrino,es ESP,"FW,MF",Alavés,es La Liga,25,1992,16.3,40,2.45,26,0,8,0,5,1,5,0.31,2,0,2,0,1,0,Matches
2339,Dominic Solanke,eng ENG,FW,Liverpool,eng Premier League,19,1997,6.6,22,3.33,18,0,1,2,1,0,1,0.15,1,0,0,0,0,0,Matches
2340,Carlos Soler,es ESP,MF,Valencia,es La Liga,20,1997,26.3,71,2.70,55,2,6,4,3,1,8,0.30,6,0,0,1,0,1,Matches
2341,Somália,br BRA,"MF,FW",Toulouse,fr Ligue 1,28,1988,22.2,50,2.25,34,0,7,2,5,2,0,0.00,0,0,0,0,0,0,Matches
2342,Yann Sommer,ch SUI,GK,Gladbach,de Bundesliga,28,1988,29.2,2,0.07,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2343,Kévin Soni,cm CMR,MF,Girona,es La Liga,19,1998,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2344,Jérémy Sorbon,fr FRA,DF,Guingamp,fr Ligue 1,33,1983,29.0,8,0.28,6,1,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
2345,Oliver Sorg,de GER,"DF,MF",Hannover 96,de Bundesliga,27,1990,18.7,24,1.28,17,2,0,2,2,1,1,0.05,1,0,0,0,0,0,Matches
2346,David Soria,es ESP,GK,Sevilla,es La Liga,24,1993,14.0,2,0.14,1,1,0,0,0,0,1,0.07,1,0,0,0,0,0,Matches
2347,Roberto Soriano,it ITA,"MF,FW",Villarreal,es La Liga,26,1991,12.7,25,1.98,18,1,0,1,3,2,0,0.00,0,0,0,0,0,0,Matches
2348,Stefano Sorrentino,it ITA,GK,Chievo,it Serie A,38,1979,38.0,3,0.08,1,2,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2349,Pape Souaré,sn SEN,DF,Crystal Palace,eng Premier League,27,1990,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2350,Rayan Souici,fr FRA,MF,Saint-Étienne,fr Ligue 1,19,1998,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2351,Adama Soumaoro,fr FRA,DF,Lille,fr Ligue 1,25,1992,13.2,4,0.30,3,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2352,Boubakary Soumaré,fr FRA,MF,Lille,fr Ligue 1,18,1999,5.7,12,2.11,10,0,2,0,0,0,1,0.18,0,0,1,0,0,0,Matches
2353,Samuel Souprayen,fr FRA,DF,Hellas Verona,it Serie A,28,1989,17.6,14,0.80,11,1,0,0,1,1,0,0.00,0,0,0,0,0,0,Matches
2354,Arnaud Souquet,fr FRA,DF,Nice,fr Ligue 1,25,1992,26.8,33,1.23,28,0,2,0,3,0,4,0.15,3,0,0,0,1,0,Matches
2355,Çağlar Söyüncü,tr TUR,DF,Freiburg,de Bundesliga,21,1996,23.9,8,0.33,7,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
2356,Luca Sparandeo,it ITA,DF,Benevento,it Serie A,17,1999,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2357,Julián Speroni,ar ARG,GK,Crystal Palace,eng Premier League,38,1979,11.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2358,Leonardo Spinazzola,it ITA,DF,Atalanta,it Serie A,24,1993,16.7,36,2.15,28,1,4,1,2,0,3,0.18,3,0,0,0,0,0,Matches
2359,Nicolás Spolli,ar ARG,DF,Genoa,it Serie A,34,1983,20.0,7,0.36,6,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
2360,Marco Sportiello,it ITA,GK,Fiorentina,it Serie A,25,1992,35.6,2,0.06,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2361,Bassem Srarfi,tn TUN,"FW,MF",Nice,fr Ligue 1,20,1997,9.7,32,3.31,19,0,6,1,4,2,4,0.41,2,0,1,0,1,0,Matches
2362,Kostas Stafylidis,gr GRE,"DF,MF",Stoke City,eng Premier League,23,1993,3.7,4,1.07,2,0,1,0,0,1,0,0.00,0,0,0,0,0,0,Matches
2363,Kostas Stafylidis,gr GRE,"FW,DF",Augsburg,de Bundesliga,23,1993,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2364,Benjamin Stambouli,fr FRA,"DF,MF",Schalke 04,de Bundesliga,26,1990,24.4,29,1.19,26,0,0,0,0,3,3,0.12,3,0,0,0,0,0,Matches
2365,Junior Stanislas,eng ENG,"MF,FW",Bournemouth,eng Premier League,27,1989,14.3,53,3.71,34,6,7,5,1,0,6,0.42,4,0,0,2,0,0,Matches
2366,Caleb Stanko,us USA,DF,Freiburg,de Bundesliga,24,1993,2.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2367,Niklas Stark,de GER,"DF,MF",Hertha BSC,de Bundesliga,22,1995,24.6,16,0.65,14,0,0,2,0,0,3,0.12,2,0,0,1,0,0,Matches
2368,Tom Starke,de GER,GK,Bayern Munich,de Bundesliga,36,1981,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2369,Timo Stavitski,fi FIN,"MF,FW",Caen,fr Ligue 1,18,1999,4.5,11,2.47,9,0,2,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2370,Renato Steffen,ch SUI,"FW,MF",Wolfsburg,de Bundesliga,25,1991,7.3,13,1.77,10,1,1,0,1,0,1,0.14,0,0,0,0,1,0,Matches
2371,Marc Stendera,de GER,MF,Eint Frankfurt,de Bundesliga,21,1995,4.1,8,1.94,6,2,0,0,0,0,1,0.24,1,0,0,0,0,0,Matches
2372,Pascal Stenzel,de GER,"MF,DF",Freiburg,de Bundesliga,21,1996,21.6,40,1.85,28,4,4,2,0,2,1,0.05,1,0,0,0,0,0,Matches
2373,Dale Stephens,eng ENG,MF,Brighton,eng Premier League,28,1989,36.0,47,1.31,43,0,0,3,0,1,3,0.08,2,0,0,1,0,0,Matches
2374,Jack Stephens,eng ENG,DF,Southampton,eng Premier League,23,1994,22.0,10,0.45,8,0,1,1,0,0,0,0.00,0,0,0,0,0,0,Matches
2375,Mariusz Stępiński,pl POL,FW,Chievo,it Serie A,22,1995,7.9,9,1.14,6,0,1,0,2,0,1,0.13,0,0,1,0,0,0,Matches
2376,Mariusz Stępiński,pl POL,FW,Nantes,fr Ligue 1,22,1995,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2377,Raheem Sterling,eng ENG,FW,Manchester City,eng Premier League,22,1994,28.7,142,4.94,95,1,21,9,16,0,27,0.94,19,0,2,0,6,0,Matches
2378,Ognjen Stijepović,me MNE,"FW,MF",Sampdoria,it Serie A,17,1999,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2379,Lars Stindl,de GER,"FW,MF",Gladbach,de Bundesliga,28,1988,30.3,139,4.59,108,5,5,5,11,5,14,0.46,10,0,1,2,1,0,Matches
2380,Valentin Stocker,ch SUI,MF,Hertha BSC,de Bundesliga,28,1989,0.6,2,3.46,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2381,Adrian Stoian,ro ROU,"MF,FW",Crotone,it Serie A,26,1991,23.7,57,2.40,43,4,4,0,6,0,6,0.25,6,0,0,0,0,0,Matches
2382,John Stones,eng ENG,DF,Manchester City,eng Premier League,23,1994,14.5,7,0.48,5,0,0,1,1,0,1,0.07,0,0,0,0,1,0,Matches
2383,Thomas Strakosha,al ALB,GK,Lazio,it Serie A,22,1995,38.0,6,0.16,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2384,Ivan Strinić,hr CRO,DF,Sampdoria,it Serie A,30,1987,13.9,17,1.22,14,2,0,0,0,1,3,0.22,3,0,0,0,0,0,Matches
2385,Tobias Strobl,de GER,MF,Gladbach,de Bundesliga,27,1990,1.3,2,1.58,2,0,0,0,0,0,1,0.79,1,0,0,0,0,0,Matches
2386,Kevin Strootman,nl NED,MF,Roma,it Serie A,27,1990,25.1,75,2.99,66,3,0,2,3,1,2,0.08,2,0,0,0,0,0,Matches
2387,Jens Stryger Larsen,dk DEN,DF,Udinese,it Serie A,26,1991,28.1,23,0.82,18,2,2,1,0,0,4,0.14,4,0,0,0,0,0,Matches
