Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
2390,Nicolas Seiwald,at AUT,"MF,DF",RB Leipzig,de Bundesliga,23,2001,23.2,1607,107,442,948,226,8,1607,10,4,40.0,6,60.0,760,2905,1400,17,20,2,9,8,1025,30,Matches
2391,Hiroki Sekine,jp JPN,DF,Reims,fr Ligue 1,21,2002,9.9,628,68,247,246,142,10,628,12,6,50.0,4,33.3,328,1758,931,22,14,2,12,10,384,40,Matches
2392,Matz Sels,be BEL,GK,Nott'ham Forest,eng Premier League,32,1992,38.0,1102,833,1082,20,0,0,1102,0,0,,0,,528,3230,1697,1,1,1,0,0,426,0,Matches
2393,Nélson Semedo,pt POR,DF,Wolves,eng Premier League,30,1993,32.1,1717,123,483,788,467,27,1717,71,32,45.1,31,43.7,901,5223,2688,67,41,10,42,21,995,119,Matches
2394,Antoine Semenyo,gh GHA,FW,Bournemouth,eng Premier League,24,2000,35.6,1653,46,206,573,909,191,1653,135,69,51.1,57,42.2,979,7353,3581,140,69,67,84,77,1140,282,Matches
2395,Marvin Senaya,tg TOG,DF,Strasbourg,fr Ligue 1,23,2001,2.5,173,12,88,73,15,0,173,2,0,0.0,1,50.0,72,231,109,1,1,0,0,1,86,2,Matches
2396,Marcos Senesi,ar ARG,DF,Bournemouth,eng Premier League,27,1997,12.3,889,73,391,427,82,16,889,10,6,60.0,4,40.0,554,2862,1677,12,16,0,7,6,565,7,Matches
2397,Stefano Sensi,it ITA,MF,Monza,it Serie A,28,1995,3.0,329,6,75,201,57,1,328,7,5,71.4,1,14.3,245,1261,588,4,5,0,1,3,262,8,Matches
2398,Suat Serdar,de GER,MF,Hellas Verona,it Serie A,27,1997,15.3,660,31,122,383,164,30,660,37,19,51.4,15,40.5,370,1701,750,18,20,3,24,15,395,35,Matches
2399,Sergi,es ESP,DF,Leganés,es La Liga,32,1992,32.9,1875,243,1054,790,35,22,1875,5,4,80.0,0,0.0,977,4046,2161,3,3,0,7,2,1199,2,Matches
2400,Nicolás Serrano,es ESP,FW,Athletic Club,es La Liga,21,2003,1.2,68,1,7,19,42,4,68,9,3,33.3,6,66.7,27,163,65,2,1,1,1,3,44,18,Matches
2401,Benjamin Šeško,si SVN,"FW,MF",RB Leipzig,de Bundesliga,21,2003,26.4,901,25,90,473,357,91,899,75,39,52.0,32,42.7,444,2670,1230,47,29,14,66,55,692,141,Matches
2402,Ryan Sessegnon,eng ENG,"FW,DF",Fulham,eng Premier League,24,2000,6.4,363,15,88,131,149,45,363,21,8,38.1,10,47.6,180,1054,549,18,14,10,19,8,210,59,Matches
2403,Stephan El Shaarawy,it ITA,"DF,MF",Roma,it Serie A,31,1992,12.2,635,14,91,254,305,45,635,38,17,44.7,14,36.8,381,2565,1222,42,37,12,22,10,429,77,Matches
2404,Luke Shaw,eng ENG,DF,Manchester Utd,eng Premier League,29,1995,3.9,317,26,128,149,42,4,317,1,0,0.0,1,100.0,226,1102,548,7,8,0,2,0,248,7,Matches
2405,Alen Sherri,al ALB,GK,Cagliari,it Serie A,26,1997,6.9,244,212,242,3,0,0,244,0,0,,0,,137,609,299,0,0,0,0,0,115,0,Matches
2406,Eldor Shomurodov,uz UZB,"FW,MF",Roma,it Serie A,29,1995,12.2,446,5,33,182,236,52,446,28,8,28.6,19,67.9,246,1197,515,19,17,9,49,19,333,62,Matches
2407,Djibril Sidibé,fr FRA,DF,Toulouse,fr Ligue 1,32,1992,23.3,1475,80,497,741,253,15,1475,19,11,57.9,8,42.1,817,3000,1693,16,17,0,24,9,898,50,Matches
2408,Armindo Sieb,de GER,"FW,MF",Mainz 05,de Bundesliga,21,2003,8.5,333,4,33,147,156,46,333,36,11,30.6,24,66.7,184,1187,551,28,7,8,33,25,238,64,Matches
2409,Benjamin Siegrist,ch SUI,GK,Genoa,it Serie A,32,1992,1.7,79,74,79,0,0,0,79,0,0,,0,,56,314,162,0,0,0,0,0,37,0,Matches
2410,Vincent Sierro,ch SUI,MF,Toulouse,fr Ligue 1,28,1995,26.7,1646,68,386,904,369,37,1644,28,12,42.9,16,57.1,914,3573,1633,15,21,5,47,18,1074,27,Matches
2411,Tim Siersleben,de GER,DF,Heidenheim,de Bundesliga,24,2000,13.1,869,113,505,309,59,7,869,6,3,50.0,3,50.0,472,2077,990,8,8,1,5,4,560,12,Matches
2412,Zain Silcott-Duberry,ms MSR,FW,Bournemouth,eng Premier League,19,2005,0.0,3,0,1,0,2,0,3,0,0,,0,,1,6,6,0,0,0,0,0,2,0,Matches
2413,Kiliann Sildillia,fr FRA,DF,Freiburg,de Bundesliga,22,2002,8.9,576,38,191,276,111,11,576,9,6,66.7,2,22.2,253,1207,553,11,10,2,8,6,315,34,Matches
2414,André Silva,pt POR,FW,Werder Bremen,de Bundesliga,28,1995,4.2,176,4,11,78,89,26,174,16,1,6.3,12,75.0,103,529,199,6,6,4,13,9,124,28,Matches
2415,André Silva,pt POR,"FW,MF",RB Leipzig,de Bundesliga,28,1995,1.5,65,3,11,22,34,10,64,0,0,,0,,35,291,152,6,1,3,6,1,39,11,Matches
2416,Bernardo Silva,pt POR,"MF,FW",Manchester City,eng Premier League,29,1994,29.7,2054,50,355,843,876,141,2054,61,28,45.9,26,42.6,1288,8110,4045,101,65,32,25,34,1518,200,Matches
2417,Caio Henrique Oliveira Silva,br BRA,DF,Monaco,fr Ligue 1,27,1997,21.4,1571,53,366,719,513,36,1571,19,14,73.7,5,26.3,787,4052,2352,57,58,5,26,7,916,142,Matches
2418,Fábio Silva,pt POR,FW,Las Palmas,es La Liga,22,2002,20.7,706,32,69,311,335,101,703,53,21,39.6,29,54.7,330,1969,810,30,11,21,58,30,491,119,Matches
2419,Jota Silva,pt POR,"FW,MF",Nott'ham Forest,eng Premier League,24,1999,9.5,357,19,83,104,181,46,357,34,10,29.4,15,44.1,175,1153,632,21,13,9,24,12,202,59,Matches
2420,Eric da Silva Moreira,de GER,"MF,DF",Nott'ham Forest,eng Premier League,18,2006,0.3,13,3,7,4,2,0,13,1,0,0.0,1,100.0,4,26,11,1,0,0,1,0,3,1,Matches
2421,Rui Silva,pt POR,GK,Betis,es La Liga,30,1994,15.0,553,412,552,1,0,0,553,0,0,,0,,334,1482,710,0,0,0,1,0,277,0,Matches
2422,Marco Silvestri,it ITA,GK,Empoli,it Serie A,33,1991,5.0,162,130,162,0,0,0,162,0,0,,0,,103,565,359,0,0,0,0,0,93,0,Matches
2423,Abdallah Sima,sn SEN,"FW,MF",Brest,fr Ligue 1,23,2001,13.8,510,10,66,194,256,66,510,23,6,26.1,13,56.5,299,1998,711,36,16,20,53,22,378,92,Matches
2424,Mohamed Simakan,fr FRA,DF,RB Leipzig,de Bundesliga,24,2000,0.6,52,0,9,35,9,2,52,1,0,0.0,0,0.0,27,130,70,3,1,0,0,0,39,4,Matches
2425,Giovanni Simeone,ar ARG,FW,Napoli,it Serie A,29,1995,4.7,194,8,20,84,95,22,194,12,6,50.0,6,50.0,110,633,285,11,9,3,21,14,144,30,Matches
2426,Giuliano Simeone,ar ARG,MF,Atlético Madrid,es La Liga,21,2002,21.4,1034,20,173,416,461,87,1034,68,30,44.1,33,48.5,652,3555,1783,69,42,24,55,20,748,189,Matches
2427,Moses Simon,ng NGA,"FW,MF",Nantes,fr Ligue 1,29,1995,29.0,1131,10,111,379,669,129,1127,147,65,44.2,77,52.4,731,6203,3281,147,81,60,67,55,778,222,Matches
2428,Unai Simón,es ESP,GK,Athletic Club,es La Liga,27,1997,21.0,704,516,698,7,0,0,704,0,0,,0,,397,2064,1133,0,0,0,1,1,328,0,Matches
2429,Xavi Simons,nl NED,MF,RB Leipzig,de Bundesliga,21,2003,23.9,1557,13,149,766,672,82,1557,100,33,33.0,56,56.0,869,5261,2765,85,71,22,73,55,1112,185,Matches
2430,Jahmai Simpson-Pusey,eng ENG,DF,Manchester City,eng Premier League,18,2005,1.1,123,9,61,59,3,1,123,1,0,0.0,0,0.0,79,376,190,1,0,0,1,0,101,0,Matches
2431,Danel Sinani,lu LUX,"FW,MF",St. Pauli,de Bundesliga,27,1997,13.9,693,11,61,336,302,30,693,22,10,45.5,9,40.9,297,1440,630,16,15,6,31,16,433,64,Matches
2432,Lassine Sinayoko,ml MLI,"FW,MF",Auxerre,fr Ligue 1,24,1999,25.5,993,35,148,390,465,127,992,73,28,38.4,41,56.2,576,3080,1441,53,30,28,51,43,690,193,Matches
2433,Wilfried Singo,ci CIV,DF,Monaco,fr Ligue 1,23,2000,23.3,1703,141,637,965,125,29,1703,13,6,46.2,6,46.2,951,5285,3094,35,22,4,11,7,1091,27,Matches
2434,Luis Sinisterra,co COL,"FW,MF",Bournemouth,eng Premier League,25,1999,2.6,155,7,18,41,96,23,155,20,8,40.0,10,50.0,95,744,393,19,6,10,6,3,102,38,Matches
2435,Daley Sinkgraven,nl NED,DF,Las Palmas,es La Liga,29,1995,1.0,77,4,22,35,20,1,77,1,1,100.0,0,0.0,46,262,95,2,2,1,1,1,50,7,Matches
2436,Tobias Sippel,de GER,GK,Gladbach,de Bundesliga,36,1988,0.7,34,27,34,0,0,0,34,0,0,,0,,16,111,64,0,0,0,0,0,14,0,Matches
2437,Jailson Siqueira,br BRA,"DF,MF",Celta Vigo,es La Liga,28,1995,6.8,551,56,214,306,34,8,551,4,3,75.0,1,25.0,369,1861,1091,10,10,2,1,5,414,3,Matches
2438,Ayanda Sishuba,be BEL,FW,Rennes,fr Ligue 1,19,2005,0.0,1,1,1,0,0,0,1,0,0,,0,,1,1,0,0,0,0,0,1,1,0,Matches
2439,Ibrahim Sissoko,ml MLI,FW,Saint-Étienne,fr Ligue 1,28,1995,9.1,297,15,41,140,117,37,296,11,3,27.3,8,72.7,149,716,302,14,12,6,34,13,206,36,Matches
2440,Ibrahima Sissoko,ml MLI,MF,Bochum,de Bundesliga,26,1997,29.0,1429,80,366,785,302,51,1429,61,32,52.5,26,42.6,691,3564,1553,35,24,3,40,32,792,69,Matches
2441,Niama Sissoko,ml MLI,"FW,MF",Reims,fr Ligue 1,18,2005,0.5,24,0,1,9,14,6,24,2,0,0.0,2,100.0,14,59,17,1,0,0,4,2,15,2,Matches
2442,Antonio Sivera,es ESP,GK,Alavés,es La Liga,27,1996,31.2,1045,762,1021,25,0,0,1045,0,0,,0,,482,3054,2180,0,0,0,0,0,339,0,Matches
2443,Tim Skarke,de GER,"FW,MF",Union Berlin,de Bundesliga,27,1996,12.9,487,10,71,204,216,31,487,24,10,41.7,13,54.2,293,1433,566,26,13,10,34,21,336,96,Matches
2444,Ellyes Skhiri,tn TUN,MF,Eint Frankfurt,de Bundesliga,29,1995,24.8,1544,86,446,901,202,21,1544,15,11,73.3,3,20.0,823,3604,1673,17,17,3,25,7,1047,27,Matches
2445,Oliver Skipp,eng ENG,MF,Leicester City,eng Premier League,23,2000,12.5,612,29,141,383,92,9,612,12,7,58.3,5,41.7,347,1392,644,16,7,3,12,7,419,19,Matches
2446,Leo Skiri Østigård,no NOR,DF,Rennes,fr Ligue 1,24,1999,13.6,948,112,443,490,19,11,948,2,1,50.0,1,50.0,490,2421,1125,3,2,0,7,1,589,1,Matches
2447,Leo Skiri Østigård,no NOR,DF,Hoffenheim,de Bundesliga,24,1999,10.3,747,117,355,374,20,12,747,3,2,66.7,1,33.3,344,1579,630,0,1,0,1,1,379,1,Matches
2448,Łukasz Skorupski,pl POL,GK,Bologna,it Serie A,33,1991,26.3,1155,870,1146,9,0,0,1155,1,1,100.0,0,0.0,778,3571,1920,0,0,0,0,0,750,0,Matches
2449,Andreas Skov Olsen,dk DEN,"FW,MF",Wolfsburg,de Bundesliga,24,1999,5.9,329,9,64,112,154,27,329,14,4,28.6,9,64.3,188,1102,570,22,11,7,7,5,226,48,Matches
2450,Robert Skov,dk DEN,"DF,MF",Union Berlin,de Bundesliga,28,1996,9.5,564,19,111,261,200,23,563,17,5,29.4,11,64.7,263,1450,760,25,11,8,21,3,291,45,Matches
2451,Milan Škriniar,sk SVK,DF,Paris S-G,fr Ligue 1,29,1995,4.2,417,51,200,213,5,3,417,3,0,0.0,3,100.0,244,1111,603,3,0,0,2,0,309,0,Matches
2452,Steven Skrzybski,de GER,"MF,FW",Holstein Kiel,de Bundesliga,31,1992,14.7,619,9,97,311,221,45,618,22,13,59.1,9,40.9,313,1282,552,17,16,6,40,22,398,71,Matches
2453,Naatan Skyttä,fi FIN,FW,Toulouse,fr Ligue 1,22,2002,0.1,5,0,0,2,3,0,5,0,0,,0,,4,3,1,0,0,0,0,0,3,0,Matches
2454,William Smallbone,ie IRL,MF,Southampton,eng Premier League,24,2000,7.7,431,17,83,213,139,17,431,6,4,66.7,2,33.3,193,787,397,5,9,1,12,6,262,25,Matches
2455,Adam Smith,eng ENG,DF,Bournemouth,eng Premier League,33,1991,17.7,825,41,240,394,197,8,825,16,6,37.5,7,43.8,366,1552,711,15,18,1,13,7,403,34,Matches
2456,Eric Smith,se SWE,"DF,MF",St. Pauli,de Bundesliga,27,1997,31.4,1956,161,674,985,315,8,1956,5,3,60.0,2,40.0,838,3771,1730,16,19,0,11,7,1130,11,Matches
2457,Justin Smith,ca CAN,MF,Espanyol,es La Liga,21,2003,2.3,95,3,33,53,12,0,95,3,1,33.3,2,66.7,41,340,132,4,3,0,4,1,49,7,Matches
2458,Emile Smith Rowe,eng ENG,MF,Fulham,eng Premier League,24,2000,22.7,1223,20,166,591,476,60,1223,35,16,45.7,16,45.7,779,3728,1932,53,40,12,36,18,940,127,Matches
2459,Ivan Smolčić,hr CRO,DF,Como,it Serie A,23,2000,7.0,475,29,184,224,70,10,475,2,0,0.0,2,100.0,231,838,306,3,5,0,8,3,256,9,Matches
2460,Eduard Sobol,ua UKR,DF,Strasbourg,fr Ligue 1,29,1995,1.1,53,12,37,14,2,0,53,0,0,,0,,19,56,10,0,1,0,1,0,18,2,Matches
2461,Simon Sohm,ch SUI,MF,Parma,it Serie A,23,2001,33.2,1467,45,262,900,326,45,1467,35,15,42.9,13,37.1,876,5074,2968,69,55,12,33,23,1042,67,Matches
2462,Alex Sola,es ESP,"MF,FW",Getafe,es La Liga,25,1999,11.4,446,8,63,166,225,35,446,61,21,34.4,35,57.4,265,1570,631,24,12,10,54,21,302,61,Matches
2463,Arnau Solà,es ESP,MF,Villarreal,es La Liga,21,2003,0.1,3,0,2,0,1,0,3,0,0,,0,,1,0,0,0,0,0,0,0,2,0,Matches
2464,Dominic Solanke,eng ENG,FW,Tottenham,eng Premier League,26,1997,24.5,655,33,74,299,288,112,654,51,17,33.3,31,60.8,385,2126,848,31,23,14,69,51,459,88,Matches
2465,Ola Solbakken,no NOR,"MF,FW",Empoli,it Serie A,25,1998,8.4,263,7,32,139,98,15,263,15,7,46.7,8,53.3,150,1084,419,18,10,6,15,8,194,32,Matches
2466,Carlos Soler,es ESP,"MF,FW",West Ham,eng Premier League,27,1997,15.7,794,27,180,409,210,26,794,18,8,44.4,9,50.0,367,1806,783,17,17,4,14,14,539,37,Matches
2467,Julio Soler,ar ARG,"DF,FW",Bournemouth,eng Premier League,19,2005,0.1,17,0,3,6,8,0,17,0,0,,0,,12,30,8,0,0,0,1,0,14,2,Matches
2468,Oumar Solet,fr FRA,DF,Udinese,it Serie A,24,2000,18.6,1325,175,609,632,101,15,1325,31,25,80.6,5,16.1,806,4076,2186,20,14,2,17,11,874,6,Matches
2469,Jhon Solis,co COL,MF,Girona,es La Liga,19,2004,5.9,364,11,67,231,69,6,364,12,5,41.7,6,50.0,229,1305,557,9,10,1,9,10,274,15,Matches
2470,Daniele Sommariva,it ITA,GK,Genoa,it Serie A,27,1997,0.3,18,15,18,0,0,0,18,0,0,,0,,6,28,24,0,0,0,0,0,5,0,Matches
2471,Yann Sommer,ch SUI,GK,Inter,it Serie A,35,1988,32.0,1388,1095,1383,6,0,0,1388,0,0,,0,,925,4040,2214,0,0,0,0,0,955,0,Matches
2472,David Soria,es ESP,GK,Getafe,es La Liga,31,1993,38.0,1118,882,1098,20,0,0,1118,0,0,,0,,459,2883,1988,0,0,0,3,0,286,0,Matches
2473,Juan Soriano,es ESP,GK,Leganés,es La Liga,26,1997,6.0,199,173,199,0,0,0,199,0,0,,0,,90,447,281,0,0,0,0,0,59,0,Matches
2474,Borna Sosa,hr CRO,DF,Torino,it Serie A,26,1998,13.1,781,29,222,372,193,14,781,7,3,42.9,2,28.6,417,2251,866,13,15,1,9,1,454,49,Matches
2475,Ramón Sosa,py PAR,"FW,MF",Nott'ham Forest,eng Premier League,24,1999,3.3,154,6,36,48,77,15,154,13,8,61.5,5,38.5,75,601,333,12,7,5,6,5,81,17,Matches
2476,Hugo Sotelo,es ESP,MF,Celta Vigo,es La Liga,20,2003,13.9,1097,17,177,706,226,10,1097,20,8,40.0,9,45.0,656,3170,1326,21,18,2,11,12,860,38,Matches
2477,Florian Sotoca,fr FRA,"FW,MF",Lens,fr Ligue 1,33,1990,19.9,1186,25,105,546,544,89,1186,39,16,41.0,19,48.7,679,2942,1488,44,43,7,20,22,932,170,Matches
2478,Riccardo Sottil,it ITA,"FW,MF",Fiorentina,it Serie A,25,1999,9.3,356,2,35,118,217,41,356,27,11,40.7,9,33.3,272,2907,1868,71,31,27,21,8,285,100,Matches
2479,Riccardo Sottil,it ITA,"FW,MF",Milan,it Serie A,25,1999,1.4,63,1,10,20,33,6,63,4,1,25.0,2,50.0,47,366,214,11,5,3,3,1,45,14,Matches
2480,Tomáš Souček,cz CZE,MF,West Ham,eng Premier League,29,1995,28.5,1280,128,355,626,303,102,1280,12,6,50.0,6,50.0,506,1553,559,9,12,3,20,15,764,68,Matches
2481,Matìas Soulé,ar ARG,"MF,DF",Roma,it Serie A,21,2003,19.8,1271,24,137,472,673,73,1271,108,35,32.4,54,50.0,794,4724,2444,84,56,32,56,32,915,191,Matches
2482,Boubakary Soumaré,fr FRA,MF,Leicester City,eng Premier League,25,1999,24.1,1441,73,386,903,166,18,1441,45,27,60.0,14,31.1,847,3904,2011,34,19,4,24,22,1013,23,Matches
2483,Issa Soumaré,sn SEN,"FW,MF",Le Havre,fr Ligue 1,23,2000,21.1,839,30,132,354,379,87,839,57,16,28.1,34,59.6,495,3210,1559,61,40,13,62,32,596,144,Matches
2484,Djibril Sow,ch SUI,MF,Sevilla,es La Liga,27,1997,22.9,1197,35,277,709,219,32,1197,25,10,40.0,11,44.0,604,3061,1370,23,16,3,36,9,827,50,Matches
2485,Saidou Sow,gn GUI,DF,Strasbourg,fr Ligue 1,22,2002,11.3,735,112,476,245,16,8,735,2,1,50.0,1,50.0,465,1531,687,0,1,0,4,3,548,2,Matches
2486,Saidou Sow,gn GUI,DF,Nantes,fr Ligue 1,22,2002,8.9,511,111,306,196,10,6,511,6,4,66.7,2,33.3,288,1336,703,2,1,0,2,2,314,0,Matches
2487,Djed Spence,eng ENG,DF,Tottenham,eng Premier League,23,2000,19.9,1426,81,499,642,307,25,1426,75,37,49.3,31,41.3,793,4661,2470,59,44,7,28,33,871,70,Matches
2488,Leonardo Spinazzola,it ITA,"DF,FW",Napoli,it Serie A,31,1993,16.9,1051,38,244,472,344,38,1051,64,28,43.8,29,45.3,603,4478,2504,83,64,24,17,18,679,81,Matches
2489,Marco Sportiello,it ITA,GK,Milan,it Serie A,32,1992,1.4,63,42,62,1,0,0,63,0,0,,0,,37,180,117,0,0,0,0,0,31,0,Matches
2490,Anton Stach,de GER,"MF,DF",Hoffenheim,de Bundesliga,25,1998,28.7,1925,141,578,1077,292,32,1925,35,15,42.9,18,51.4,1002,5221,2932,33,31,5,23,10,1136,36,Matches
2491,Jens Stage,dk DEN,MF,Werder Bremen,de Bundesliga,27,1996,24.5,1271,43,309,655,317,83,1271,17,8,47.1,8,47.1,668,2666,1241,28,24,6,27,10,834,89,Matches
2492,Josip Stanišić,hr CRO,DF,Bayern Munich,de Bundesliga,24,2000,9.7,876,55,226,497,165,10,876,7,5,71.4,2,28.6,533,2691,1611,20,25,3,11,6,606,30,Matches
2493,Filip Stankovic,rs SRB,GK,Venezia,it Serie A,22,2002,15.2,566,486,561,5,0,0,566,0,0,,0,,341,1802,1156,0,0,0,0,0,304,0,Matches
2494,Jay Stansfield,eng ENG,MF,Fulham,eng Premier League,21,2002,0.0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,Matches
2495,Carl Starfelt,se SWE,DF,Celta Vigo,es La Liga,29,1995,25.2,1901,265,963,915,29,11,1901,1,1,100.0,0,0.0,1104,4606,2548,11,5,1,9,0,1337,1,Matches
2496,Niklas Stark,de GER,DF,Werder Bremen,de Bundesliga,29,1995,23.4,1558,161,813,697,49,14,1558,1,1,100.0,0,0.0,882,3545,1549,7,3,0,7,0,1003,3,Matches
2497,Lucas Stassin,be BEL,FW,Saint-Étienne,fr Ligue 1,19,2004,21.0,655,9,39,273,347,85,655,36,15,41.7,19,52.8,326,1346,558,26,13,13,57,20,455,149,Matches
2498,Jason Steele,eng ENG,GK,Brighton,eng Premier League,33,1990,2.0,114,107,114,0,0,0,114,0,0,,0,,91,361,151,0,0,0,0,0,83,0,Matches
2499,Orri Steinn Óskarsson,is ISL,FW,Real Sociedad,es La Liga,19,2004,10.5,285,9,25,127,134,37,285,8,2,25.0,5,62.5,122,462,154,6,2,5,17,11,207,50,Matches
2500,Pascal Stenzel,de GER,DF,Stuttgart,de Bundesliga,28,1996,3.2,246,6,60,111,77,6,246,0,0,,0,,136,523,206,2,5,0,2,0,146,16,Matches
2501,Jack Stephens,eng ENG,DF,Southampton,eng Premier League,30,1994,15.4,1097,128,461,543,97,11,1097,4,0,0.0,4,100.0,631,2996,1407,14,12,1,3,3,783,2,Matches
2502,Leonidas Stergiou,ch SUI,DF,Stuttgart,de Bundesliga,22,2002,9.5,642,32,171,322,152,9,642,6,4,66.7,2,33.3,339,1536,640,11,13,2,6,4,376,32,Matches
2503,Raheem Sterling,eng ENG,"FW,MF",Arsenal,eng Premier League,29,1994,5.5,274,2,10,58,209,38,274,30,10,33.3,10,33.3,201,1407,750,27,11,15,13,14,211,79,Matches
2504,Enzo Sternal,fr FRA,"FW,MF",Marseille,fr Ligue 1,17,2007,0.3,13,0,1,10,2,0,13,3,1,33.3,2,66.7,10,30,13,0,0,0,2,0,12,0,Matches
2505,Finley Stevens,wls WAL,DF,St. Pauli,de Bundesliga,21,2003,0.0,2,0,0,1,1,0,2,0,0,,0,,1,3,2,0,0,0,0,0,1,0,Matches
2506,Ross Stewart,sct SCO,FW,Southampton,eng Premier League,28,1996,4.3,140,9,25,55,62,15,140,5,3,60.0,2,40.0,64,298,81,3,0,4,7,9,100,10,Matches
2507,Angelo Stiller,de GER,MF,Stuttgart,de Bundesliga,23,2001,30.5,2781,75,486,1752,556,35,2781,30,20,66.7,10,33.3,1588,7214,3723,39,39,3,21,25,2112,69,Matches
2508,Kevin Stöger,at AUT,MF,Gladbach,de Bundesliga,30,1993,17.2,1318,31,189,666,469,34,1316,36,17,47.2,15,41.7,699,3680,1757,40,39,5,29,25,911,95,Matches
2509,Stoichkov,es ESP,"MF,FW",Alavés,es La Liga,30,1993,7.8,304,6,39,135,135,28,304,18,6,33.3,9,50.0,179,938,377,9,5,3,20,7,194,41,Matches
2510,Petar Stojanović,si SVN,MF,Empoli,it Serie A,28,1995,0.0,3,1,2,1,0,0,3,0,0,,0,,2,5,1,0,0,0,0,0,1,0,Matches
2511,Jakub Stolarczyk,pl POL,GK,Leicester City,eng Premier League,23,2000,10.0,411,309,406,6,0,0,411,0,0,,0,,221,983,595,0,0,0,1,0,225,0,Matches
2512,John Stones,eng ENG,"DF,MF",Manchester City,eng Premier League,30,1994,6.1,442,40,142,234,68,4,442,2,2,100.0,0,0.0,292,2146,1183,10,14,0,2,0,333,2,Matches
2513,Jørgen Strand Larsen,no NOR,FW,Wolves,eng Premier League,24,2000,28.7,736,36,85,348,304,108,736,20,8,40.0,11,55.0,345,1194,464,17,14,9,90,34,534,112,Matches
2514,Gabriel Strefezza,br BRA,"FW,MF",Como,it Serie A,27,1997,29.1,1483,27,197,595,704,93,1483,82,36,43.9,33,40.2,1033,5397,2707,80,42,33,49,53,1110,190,Matches
2515,Cristhian Stuani,uy URU,FW,Girona,es La Liga,37,1986,12.0,256,10,32,107,118,55,253,5,2,40.0,2,40.0,96,292,83,2,0,2,24,7,156,36,Matches
2516,Álex Suárez,es ESP,DF,Las Palmas,es La Liga,31,1993,27.3,1609,225,877,684,53,19,1609,2,0,0.0,2,100.0,816,3700,1912,6,4,0,12,1,1020,3,Matches
2517,Denis Suárez,es ESP,MF,Villarreal,es La Liga,30,1994,6.8,358,5,70,147,143,23,358,17,10,58.8,5,29.4,197,1368,807,27,18,5,13,8,257,24,Matches
2518,Gabriel Suazo,cl CHI,DF,Toulouse,fr Ligue 1,26,1997,24.0,1484,54,355,673,473,39,1484,39,25,64.1,11,28.2,782,3335,1955,42,36,8,36,14,889,118,Matches
2519,Luka Sučić,hr CRO,MF,Real Sociedad,es La Liga,21,2002,19.9,1094,20,146,623,339,32,1094,53,25,47.2,24,45.3,666,3752,1594,30,34,5,33,16,779,56,Matches
2520,Yukinari Sugawara,jp JPN,"DF,MF",Southampton,eng Premier League,24,2000,17.3,1066,67,327,410,334,29,1066,20,9,45.0,10,50.0,564,2569,1384,33,16,7,18,5,709,78,Matches
2521,Niklas Süle,de GER,DF,Dortmund,de Bundesliga,28,1995,11.7,1038,103,436,531,75,9,1038,7,3,42.9,4,57.1,668,2836,1539,15,12,0,3,0,798,10,Matches
2522,Ibrahim Sulemana,gh GHA,MF,Atalanta,it Serie A,21,2003,3.1,209,5,43,137,30,1,209,4,1,25.0,1,25.0,135,830,421,2,6,0,7,3,155,2,Matches
2523,Kamaldeen Sulemana,gh GHA,"FW,MF",Southampton,eng Premier League,22,2002,15.6,587,17,92,219,301,59,587,103,39,37.9,56,54.4,380,3283,1620,63,37,28,50,25,410,87,Matches
2524,Crysencio Summerville,nl NED,"FW,MF",West Ham,eng Premier League,22,2001,8.7,372,9,47,147,181,38,372,39,13,33.3,18,46.2,207,1463,762,29,15,13,20,16,259,71,Matches
2525,Tomáš Suslov,sk SVK,"MF,FW",Hellas Verona,it Serie A,22,2002,23.1,811,18,137,393,306,28,811,77,36,46.8,30,39.0,462,3196,1314,39,28,10,54,34,466,77,Matches
2526,Suso,es ESP,"FW,MF",Sevilla,es La Liga,30,1993,6.7,463,1,53,159,257,15,463,32,14,43.8,16,50.0,280,1526,769,20,22,2,9,15,334,74,Matches
2527,Zion Suzuki,jp JPN,GK,Parma,it Serie A,21,2002,36.8,1605,1295,1594,12,0,0,1605,0,0,,0,,953,4946,3187,0,0,0,1,0,748,0,Matches
2528,Mattias Svanberg,se SWE,MF,Wolfsburg,de Bundesliga,25,1999,13.5,520,27,115,249,163,25,520,25,10,40.0,13,52.0,235,1082,489,11,17,1,19,10,279,39,Matches
2529,Daniel Svensson,se SWE,"DF,FW",Dortmund,de Bundesliga,22,2002,8.7,580,24,146,214,224,25,580,5,1,20.0,3,60.0,303,1155,557,11,6,5,6,7,358,51,Matches
2530,Marin Šverko,hr CRO,DF,Venezia,it Serie A,26,1998,12.4,711,95,339,331,49,3,711,10,6,60.0,2,20.0,356,1645,958,8,3,0,8,4,388,1,Matches
2531,Mile Svilar,rs SRB,GK,Roma,it Serie A,24,1999,38.0,1531,1226,1522,8,1,1,1531,0,0,,0,,944,4802,2705,0,0,0,0,1,874,0,Matches
