,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,SCA,SCA,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,GCA,GCA,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,Unnamed: 25_level_0
,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
2322,2234,Hal Robson-Kanu,wls WAL,FW,West Brom,eng Premier League,31,1989,6.2,12,1.93,8,0,0,1,2,1,0,0.00,0,0,0,0,0,0,Matches
2323,2235,Marc Roca,es ESP,MF,Bayern Munich,de Bundesliga,23,1996,2.0,3,1.53,2,0,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2324,2236,Christopher Rocchia,fr FRA,"DF,FW",Marseille,fr Ligue 1,22,1998,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2325,2237,Rubén Rochina,es ESP,MF,Levante,es La Liga,29,1991,15.6,49,3.14,36,6,2,0,4,1,4,0.26,3,0,0,0,0,1,Matches
2326,2238,Marek Rodák,sk SVK,GK,Fulham,eng Premier League,23,1996,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2327,2239,Sebastian Rode,de GER,MF,Eint Frankfurt,de Bundesliga,29,1990,18.1,44,2.43,37,1,1,0,5,0,6,0.33,5,0,0,0,1,0,Matches
2328,2240,Joe Rodon,wls WAL,DF,Tottenham,eng Premier League,22,1997,8.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2329,2241,Rodri,es ESP,MF,Manchester City,eng Premier League,24,1996,30.5,85,2.78,74,0,3,5,1,2,9,0.29,7,0,1,1,0,0,Matches
2330,2242,Rodri,es ESP,"FW,MF",Betis,es La Liga,20,2000,6.0,12,2.01,9,2,0,0,1,0,1,0.17,1,0,0,0,0,0,Matches
2331,2243,Rodrigo,es ESP,"MF,FW",Leeds United,eng Premier League,29,1991,14.3,68,4.75,52,0,4,8,2,2,8,0.56,4,0,1,3,0,0,Matches
2332,2244,Kévin Rodrigues,pt POR,"DF,MF",Eibar,es La Liga,26,1994,12.2,26,2.13,19,3,1,1,1,1,2,0.16,1,0,0,0,0,1,Matches
2333,2245,Ángel Rodríguez,es ESP,"FW,MF",Getafe,es La Liga,33,1987,15.3,31,2.03,19,0,3,4,5,0,2,0.13,1,0,0,0,1,0,Matches
2334,2246,Óscar Rodríguez Arnaiz,es ESP,"MF,FW",Sevilla,es La Liga,22,1998,5.7,22,3.88,13,5,1,1,1,1,2,0.35,2,0,0,0,0,0,Matches
2335,2247,Guido Rodríguez,ar ARG,MF,Betis,es La Liga,26,1994,31.8,42,1.32,32,0,4,2,2,2,1,0.03,0,0,0,1,0,0,Matches
2336,2248,James Rodríguez,co COL,"FW,MF",Everton,eng Premier League,29,1991,19.6,72,3.67,46,15,4,1,6,0,13,0.66,8,4,0,0,1,0,Matches
2337,2249,Jay Rodriguez,eng ENG,FW,Burnley,eng Premier League,31,1989,14.1,25,1.78,18,0,2,2,3,0,3,0.21,3,0,0,0,0,0,Matches
2338,2250,Miguel Rodríguez,es ESP,"FW,DF",Celta Vigo,es La Liga,17,2003,0.3,2,6.00,1,0,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches
2339,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
2340,2251,Ricardo Rodríguez,ch SUI,DF,Torino,it Serie A,27,1992,13.8,25,1.82,21,1,0,2,1,0,4,0.29,4,0,0,0,0,0,Matches
2341,2252,Víctor Rodríguez,es ESP,MF,Elche,es La Liga,31,1989,4.7,9,1.90,7,2,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2342,2253,Rodrygo,br BRA,FW,Real Madrid,es La Liga,19,2001,10.9,41,3.76,30,0,5,2,3,1,9,0.83,7,0,2,0,0,0,Matches
2343,2254,Marko Rog,hr CRO,MF,Cagliari,it Serie A,25,1995,12.9,23,1.78,20,0,0,0,2,1,1,0.08,0,0,0,0,1,0,Matches
2344,2255,Rogério,br BRA,DF,Sassuolo,it Serie A,22,1998,20.9,30,1.44,24,3,1,2,0,0,1,0.05,1,0,0,0,0,0,Matches
2345,2256,Luis Rojas,cl CHI,"MF,FW",Crotone,it Serie A,18,2002,1.2,2,1.71,0,0,1,1,0,0,0,0.00,0,0,0,0,0,0,Matches
2346,2257,Alessio Romagnoli,it ITA,DF,Milan,it Serie A,25,1995,21.2,14,0.66,11,0,0,3,0,0,2,0.09,2,0,0,0,0,0,Matches
2347,2258,Cristian Romero,ar ARG,DF,Atalanta,it Serie A,22,1998,28.3,28,0.99,21,0,1,2,2,2,5,0.18,3,0,1,0,1,0,Matches
2348,2259,Oriol Romeu,es ESP,MF,Southampton,eng Premier League,28,1991,19.6,41,2.09,37,0,1,0,1,2,4,0.20,4,0,0,0,0,0,Matches
2349,2260,Cristiano Ronaldo,pt POR,FW,Juventus,it Serie A,35,1985,31.1,122,3.92,66,2,22,19,12,1,16,0.51,7,0,3,5,1,0,Matches
2350,2261,Facundo Roncaglia,ar ARG,DF,Osasuna,es La Liga,33,1987,13.7,24,1.75,18,4,1,1,0,0,3,0.22,2,0,0,1,0,0,Matches
2351,2262,Valentin Rongier,fr FRA,MF,Marseille,fr Ligue 1,25,1994,21.0,43,2.05,34,1,1,3,2,2,7,0.33,6,0,0,0,0,1,Matches
2352,2263,Marten de Roon,nl NED,MF,Atalanta,it Serie A,29,1991,33.6,70,2.09,66,2,0,0,0,2,7,0.21,6,0,0,0,0,1,Matches
2353,2264,Jérôme Roussillon,fr FRA,DF,Wolfsburg,de Bundesliga,27,1993,13.7,24,1.76,18,2,3,1,0,0,3,0.22,2,0,1,0,0,0,Matches
2354,2265,Nolan Roux,fr FRA,FW,Nîmes,fr Ligue 1,32,1988,7.2,13,1.80,11,0,0,2,0,0,0,0.00,0,0,0,0,0,0,Matches
2355,2266,Nicolò Rovella,it ITA,MF,Genoa,it Serie A,18,2001,13.2,28,2.12,21,2,1,0,4,0,2,0.15,1,1,0,0,0,0,Matches
2356,2267,Amir Rrahmani,xk KVX,DF,Napoli,it Serie A,26,1994,12.2,6,0.49,3,0,0,1,2,0,2,0.16,0,0,0,1,1,0,Matches
2357,2268,Rubén,es ESP,GK,Osasuna,es La Liga,36,1984,2.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2358,2269,Waldo Rubio,es ESP,"FW,MF",Valladolid,es La Liga,24,1995,4.2,5,1.20,4,0,0,1,0,0,1,0.24,1,0,0,0,0,0,Matches
2359,2270,John Ruddy,eng ENG,GK,Wolves,eng Premier League,33,1986,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2360,2271,Antonio Rüdiger,de GER,DF,Chelsea,eng Premier League,27,1993,19.0,18,0.95,18,0,0,0,0,0,1,0.05,1,0,0,0,0,0,Matches
2361,2272,Sebastian Rudy,de GER,"MF,FW",Hoffenheim,de Bundesliga,30,1990,18.6,67,3.60,45,19,1,2,0,0,6,0.32,5,1,0,0,0,0,Matches
2362,2273,Sebastian Rudy,de GER,DF,Schalke 04,de Bundesliga,30,1990,2.0,7,3.50,4,3,0,0,0,0,1,0.50,1,0,0,0,0,0,Matches
2363,2274,Kevin Rüegg,ch SUI,"DF,MF",Hellas Verona,it Serie A,21,1998,2.3,2,0.99,1,0,0,0,1,0,1,0.50,0,0,0,0,1,0,Matches
2364,2275,Daniele Rugani,it ITA,DF,Cagliari,it Serie A,26,1994,11.1,4,0.36,3,0,0,0,0,1,1,0.09,1,0,0,0,0,0,Matches
2365,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
2366,2276,Daniele Rugani,it ITA,DF,Rennes,fr Ligue 1,26,1994,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2367,2277,Matteo Ruggeri,it ITA,DF,Atalanta,it Serie A,18,2002,2.3,4,1.73,4,0,0,0,0,0,1,0.43,1,0,0,0,0,0,Matches
2368,2278,Mário Rui,pt POR,DF,Napoli,it Serie A,29,1991,18.5,60,3.23,45,9,2,1,3,0,5,0.27,4,1,0,0,0,0,Matches
2369,2279,Aitor Ruibal,es ESP,"FW,MF",Betis,es La Liga,24,1996,17.7,54,3.05,40,0,9,3,1,1,3,0.17,3,0,0,0,0,0,Matches
2370,2280,Isma Ruiz,es ESP,MF,Granada,es La Liga,19,2001,0.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2371,2281,Kays Ruiz,fr FRA,"FW,MF",Paris S-G,fr Ligue 1,17,2002,2.1,6,2.92,5,0,0,0,1,0,1,0.49,1,0,0,0,0,0,Matches
2372,2282,Fabián Ruiz Peña,es ESP,MF,Napoli,it Serie A,24,1996,28.5,112,3.92,96,1,3,7,2,3,12,0.42,9,0,1,0,2,0,Matches
2373,2283,Víctor Ruiz,es ESP,DF,Betis,es La Liga,31,1989,24.0,6,0.25,5,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2374,2284,Gerónimo Rulli,ar ARG,GK,Villarreal,es La Liga,28,1992,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2375,2285,Georginio Rutter,fr FRA,"FW,MF",Rennes,fr Ligue 1,18,2002,0.5,1,2.05,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2376,2286,Georginio Rutter,fr FRA,FW,Hoffenheim,de Bundesliga,18,2002,2.7,8,2.99,7,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
2377,2287,Mathew Ryan,au AUS,GK,Arsenal,eng Premier League,28,1992,3.0,1,0.33,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2378,2288,Mathew Ryan,au AUS,GK,Brighton,eng Premier League,28,1992,11.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2379,2289,Julian Ryerson,no NOR,"DF,MF",Union Berlin,de Bundesliga,22,1997,11.9,18,1.51,14,2,0,1,0,1,1,0.08,0,0,0,0,0,1,Matches
2380,2290,Frederik Rønnow,dk DEN,GK,Schalke 04,de Bundesliga,27,1992,10.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2381,2291,Roli Pereira de Sa,fr FRA,"FW,MF",Nantes,fr Ligue 1,23,1996,0.6,8,12.63,4,0,0,2,1,1,0,0.00,0,0,0,0,0,0,Matches
2382,2292,Victor Sá,br BRA,FW,Wolfsburg,de Bundesliga,26,1994,5.2,21,4.02,15,0,2,3,0,1,1,0.19,1,0,0,0,0,0,Matches
2383,2293,Idriss Saadi,dz ALG,"MF,FW",Strasbourg,fr Ligue 1,28,1992,1.4,2,1.44,1,0,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2384,2294,Youssouf Sabaly,sn SEN,DF,Bordeaux,fr Ligue 1,27,1993,32.3,68,2.10,42,4,8,4,8,2,14,0.43,6,2,1,1,3,1,Matches
2385,2295,Mathys Saban,fr FRA,FW,Saint-Étienne,fr Ligue 1,18,2002,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2386,2296,Marcel Sabitzer,at AUT,MF,RB Leipzig,de Bundesliga,26,1994,22.5,69,3.06,62,0,0,5,2,0,7,0.31,6,0,0,1,0,0,Matches
2387,2297,Alexis Saelemaekers,be BEL,FW,Milan,it Serie A,21,1999,22.4,86,3.84,66,0,8,1,10,1,9,0.40,7,0,0,0,2,0,Matches
2388,2298,Modibo Sagnan,ml MLI,DF,Real Sociedad,es La Liga,21,1999,6.9,6,0.87,3,1,0,1,1,0,0,0.00,0,0,0,0,0,0,Matches
2389,2299,Allan Saint-Maximin,fr FRA,"FW,MF",Newcastle Utd,eng Premier League,23,1997,17.3,69,3.98,44,1,17,1,6,0,10,0.58,7,0,3,0,0,0,Matches
2390,2300,Borja Sainz,es ESP,"MF,FW",Alavés,es La Liga,19,2001,5.0,6,1.19,3,0,2,0,0,1,0,0.00,0,0,0,0,0,0,Matches
2391,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
2392,2301,Romain Saïss,ma MAR,DF,Wolves,eng Premier League,30,1990,26.7,19,0.71,16,1,1,1,0,0,2,0.07,2,0,0,0,0,0,Matches
2393,2302,Bukayo Saka,eng ENG,"FW,MF",Arsenal,eng Premier League,18,2001,28.4,108,3.81,71,12,8,9,8,0,12,0.42,9,0,1,0,2,0,Matches
2394,2303,Hiroki Sakai,jp JPN,DF,Marseille,fr Ligue 1,30,1990,26.5,32,1.21,31,0,1,0,0,0,2,0.08,2,0,0,0,0,0,Matches
2395,2304,Moïse Sakava,cm CMR,MF,Reims,fr Ligue 1,19,2000,0.1,1,11.25,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2396,2305,Mamadou Sakho,fr FRA,DF,Crystal Palace,eng Premier League,30,1990,3.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2397,2306,Jacopo Sala,it ITA,DF,Spezia,it Serie A,28,1991,4.2,7,1.68,7,0,0,0,0,0,1,0.24,1,0,0,0,0,0,Matches
2398,2307,Mohamed Salah,eg EGY,FW,Liverpool,eng Premier League,28,1992,34.2,134,3.92,104,1,7,13,7,2,16,0.47,12,0,0,2,2,0,Matches
2399,2308,Eddie Salcedo,it ITA,"MF,FW",Hellas Verona,it Serie A,18,2001,8.4,12,1.43,9,1,0,0,2,0,2,0.24,1,0,0,0,1,0,Matches
2400,2309,William Saliba,fr FRA,DF,Nice,fr Ligue 1,19,2001,20.0,10,0.50,10,0,0,0,0,0,1,0.05,1,0,0,0,0,0,Matches
2401,2310,Romain Salin,fr FRA,GK,Rennes,fr Ligue 1,36,1984,15.0,1,0.07,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2402,2311,Mohammed Salisu,gh GHA,DF,Southampton,eng Premier League,21,1999,9.4,5,0.53,4,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
2403,2312,Roland Sallai,hu HUN,"MF,FW",Freiburg,de Bundesliga,23,1997,18.5,43,2.33,30,0,0,3,10,0,8,0.43,5,0,0,1,2,0,Matches
2404,2313,Salvi,es ESP,"MF,FW",Cádiz,es La Liga,29,1991,21.5,34,1.58,18,9,1,0,5,1,1,0.05,1,0,0,0,0,0,Matches
2405,2314,Lazar Samardzic,rs SRB,MF,RB Leipzig,de Bundesliga,18,2002,2.2,3,1.35,2,0,0,0,0,1,1,0.45,1,0,0,0,0,0,Matches
2406,2315,Diadie Samassékou,ml MLI,MF,Hoffenheim,de Bundesliga,24,1996,28.5,47,1.65,39,2,1,2,1,2,7,0.25,5,0,0,1,1,0,Matches
2407,2316,Mama Samba Baldé,gw GNB,FW,Dijon,fr Ligue 1,24,1995,24.0,45,1.87,22,0,7,6,10,0,5,0.21,1,0,2,0,2,0,Matches
2408,2317,Junior Sambia,fr FRA,"DF,MF",Montpellier,fr Ligue 1,23,1996,27.2,78,2.87,57,3,5,2,11,0,14,0.51,10,1,1,0,2,0,Matches
2409,2318,Frédéric Sammaritano,fr FRA,"FW,MF",Dijon,fr Ligue 1,34,1986,12.6,36,2.87,18,15,1,0,2,0,3,0.24,2,1,0,0,0,0,Matches
2410,2319,Fede San Emeterio,es ESP,MF,Valladolid,es La Liga,23,1997,16.2,10,0.62,9,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
2411,2320,Antonio Sanabria,py PAR,FW,Torino,it Serie A,24,1996,10.9,20,1.84,17,0,0,1,2,0,2,0.18,2,0,0,0,0,0,Matches
2412,2321,Antonio Sanabria,py PAR,FW,Betis,es La Liga,24,1996,10.4,20,1.93,16,0,1,3,0,0,3,0.29,3,0,0,0,0,0,Matches
2413,2322,Oihan Sancet,es ESP,"FW,MF",Athletic Club,es La Liga,20,2000,11.5,27,2.34,21,0,3,1,2,0,4,0.35,4,0,0,0,0,0,Matches
2414,2323,Renato Sanches,pt POR,MF,Lille,fr Ligue 1,22,1997,14.1,41,2.90,26,7,5,1,2,0,8,0.57,4,1,2,1,0,0,Matches
2415,2324,Ricard Sánchez,es ESP,DF,Atlético Madrid,es La Liga,20,2000,0.3,2,6.00,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2416,2325,Alexis Sánchez,cl CHI,FW,Inter,it Serie A,31,1988,12.7,79,6.20,62,9,2,4,1,1,14,1.10,13,0,1,0,0,0,Matches
2417,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
2418,2326,Davinson Sánchez,co COL,DF,Tottenham,eng Premier League,24,1996,16.5,8,0.48,6,1,0,1,0,0,1,0.06,1,0,0,0,0,0,Matches
2419,2327,Germán Sánchez,es ESP,DF,Granada,es La Liga,33,1986,29.3,12,0.41,8,0,0,2,2,0,1,0.03,1,0,0,0,0,0,Matches
2420,2328,Javi Sánchez,es ESP,DF,Valladolid,es La Liga,23,1997,10.2,5,0.49,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2421,2329,Manu Sánchez,es ESP,DF,Osasuna,es La Liga,19,2000,10.8,28,2.58,24,1,2,0,1,0,5,0.46,5,0,0,0,0,0,Matches
2422,2330,Manu Sánchez,es ESP,DF,Atlético Madrid,es La Liga,19,2000,0.5,1,1.84,1,0,0,0,0,0,1,1.84,1,0,0,0,0,0,Matches
2423,2331,Juan Sánchez Miño,ar ARG,"DF,MF",Elche,es La Liga,30,1990,5.5,3,0.55,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2424,2332,Pepe Sánchez,es ESP,DF,Granada,es La Liga,20,2000,2.8,3,1.07,1,1,0,1,0,0,1,0.36,0,0,0,1,0,0,Matches
2425,2333,Robert Sánchez,es ESP,GK,Brighton,eng Premier League,22,1997,27.0,2,0.07,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2426,2334,Jadon Sancho,eng ENG,"FW,MF",Dortmund,de Bundesliga,20,2000,22.9,125,5.46,87,22,8,5,3,0,19,0.83,15,1,1,1,1,0,Matches
2427,2335,Alex Sandro,br BRA,DF,Juventus,it Serie A,29,1991,20.6,45,2.18,38,1,2,2,2,0,4,0.19,4,0,0,0,0,0,Matches
2428,2336,Leroy Sané,de GER,"FW,MF",Bayern Munich,de Bundesliga,24,1996,20.1,79,3.95,63,3,8,4,1,0,18,0.90,16,0,0,2,0,0,Matches
2429,2337,Salif Sané,sn SEN,DF,Schalke 04,de Bundesliga,29,1990,11.9,13,1.09,8,2,0,2,1,0,0,0.00,0,0,0,0,0,0,Matches
2430,2338,Oier Sanjurjo,es ESP,MF,Osasuna,es La Liga,34,1986,23.2,36,1.56,29,1,0,0,2,4,5,0.22,3,0,0,0,0,2,Matches
2431,2339,Mohamed Sankoh,nl NED,MF,Stuttgart,de Bundesliga,16,2003,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2432,2340,Siriki Sanogo,ci CIV,MF,Benevento,it Serie A,18,2001,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2433,2341,Morgan Sanson,fr FRA,MF,Aston Villa,eng Premier League,25,1994,3.3,5,1.53,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2434,2342,Morgan Sanson,fr FRA,MF,Marseille,fr Ligue 1,25,1994,9.2,17,1.85,12,1,0,2,1,1,4,0.44,2,1,0,0,1,0,Matches
2435,2343,Nicola Sansone,it ITA,"FW,MF",Bologna,it Serie A,28,1991,13.0,61,4.70,45,7,4,1,4,0,3,0.23,1,1,0,0,1,0,Matches
2436,2344,Baptiste Santamaria,fr FRA,MF,Angers,fr Ligue 1,25,1995,3.0,7,2.33,5,0,0,1,1,0,0,0.00,0,0,0,0,0,0,Matches
2437,2345,Baptiste Santamaria,fr FRA,MF,Freiburg,de Bundesliga,25,1995,24.5,40,1.63,31,0,3,4,1,1,4,0.16,3,0,0,1,0,0,Matches
2438,2346,Federico Santander,py PAR,FW,Bologna,it Serie A,29,1991,0.4,4,9.47,1,0,0,2,1,0,1,2.37,1,0,0,0,0,0,Matches
2439,2347,Davide Santon,it ITA,DF,Roma,it Serie A,29,1991,6.5,10,1.59,8,0,2,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2440,2348,Samir Santos,br BRA,DF,Udinese,it Serie A,25,1994,24.6,25,1.02,18,1,1,0,3,2,0,0.00,0,0,0,0,0,0,Matches
2441,2349,Riccardo Saponara,it ITA,MF,Fiorentina,it Serie A,28,1991,0.6,2,3.46,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2442,2350,Riccardo Saponara,it ITA,"FW,MF",Spezia,it Serie A,28,1991,4.3,14,3.23,7,0,3,0,4,0,2,0.46,0,0,0,0,2,0,Matches
2443,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
2444,2351,Ivan Šaponjić,rs SRB,FW,Cádiz,es La Liga,22,1997,4.3,11,2.56,5,0,1,1,4,0,0,0.00,0,0,0,0,0,0,Matches
2445,2352,Pablo Sarabia,es ESP,"FW,MF",Paris S-G,fr Ligue 1,28,1992,14.7,50,3.41,39,2,1,6,2,0,7,0.48,6,0,0,1,0,0,Matches
2446,2353,Josh Sargent,us USA,"FW,MF",Werder Bremen,de Bundesliga,20,2000,27.8,64,2.30,47,0,7,5,5,0,3,0.11,2,0,0,0,1,0,Matches
2447,2354,Bouna Sarr,sn SEN,DF,Marseille,fr Ligue 1,28,1992,0.8,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2448,2355,Bouna Sarr,sn SEN,DF,Bayern Munich,de Bundesliga,28,1992,5.0,14,2.79,13,0,1,0,0,0,3,0.60,3,0,0,0,0,0,Matches
2449,2356,Sidy Sarr,sn SEN,MF,Nîmes,fr Ligue 1,24,1996,5.1,8,1.56,4,0,1,0,3,0,0,0.00,0,0,0,0,0,0,Matches
2450,2357,Marco Sau,it ITA,"MF,FW",Benevento,it Serie A,32,1987,8.7,32,3.67,19,9,0,1,3,0,4,0.46,2,1,0,0,1,0,Matches
2451,2358,Téji Savanier,fr FRA,MF,Montpellier,fr Ligue 1,28,1991,24.1,145,6.03,60,45,9,10,14,7,13,0.54,5,4,1,2,1,0,Matches
2452,2359,Stefan Savić,me MNE,DF,Atlético Madrid,es La Liga,29,1991,32.8,17,0.52,15,0,0,0,2,0,2,0.06,2,0,0,0,0,0,Matches
2453,2360,Romaine Sawyers,kn SKN,MF,West Brom,eng Premier League,28,1991,16.5,19,1.15,19,0,0,0,0,0,2,0.12,2,0,0,0,0,0,Matches
2454,2361,Gianluca Scamacca,it ITA,FW,Genoa,it Serie A,21,1999,15.0,30,2.00,22,0,3,3,1,1,3,0.20,3,0,0,0,0,0,Matches
2455,2362,Dane Scarlett,eng ENG,FW,Tottenham,eng Premier League,16,2004,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2456,2363,Fabian Schär,ch SUI,DF,Newcastle Utd,eng Premier League,28,1991,13.8,9,0.65,6,1,0,1,1,0,0,0.00,0,0,0,0,0,0,Matches
2457,2364,Aurélien Scheidler,fr FRA,FW,Dijon,fr Ligue 1,22,1998,3.8,7,1.85,5,0,0,2,0,0,1,0.26,0,0,0,1,0,0,Matches
2458,2365,Nicolás Schiappacasse,uy URU,MF,Sassuolo,it Serie A,21,1999,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2459,2366,Pasquale Schiattarella,it ITA,MF,Benevento,it Serie A,33,1987,25.0,57,2.28,47,2,2,3,1,2,4,0.16,3,0,0,1,0,0,Matches
2460,2367,Patrik Schick,cz CZE,FW,Leverkusen,de Bundesliga,24,1996,20.7,43,2.07,31,0,4,5,3,0,6,0.29,4,0,1,0,1,0,Matches
2461,2368,Sven Schipplock,de GER,"FW,MF",Arminia,de Bundesliga,31,1988,8.3,16,1.93,9,0,2,0,5,0,1,0.12,1,0,0,0,0,0,Matches
2462,2369,Xaver Schlager,at AUT,MF,Wolfsburg,de Bundesliga,22,1997,29.2,61,2.09,50,1,3,3,3,1,6,0.21,5,0,0,1,0,0,Matches
2463,2370,Keven Schlotterbeck,de GER,DF,Freiburg,de Bundesliga,23,1997,18.4,6,0.33,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2464,2371,Nico Schlotterbeck,de GER,DF,Union Berlin,de Bundesliga,20,1999,14.3,23,1.61,17,0,1,1,3,1,2,0.14,2,0,0,0,0,0,Matches
2465,2372,Jeffrey Schlupp,gh GHA,MF,Crystal Palace,eng Premier League,27,1992,15.9,35,2.21,29,0,1,2,3,0,5,0.32,4,0,0,1,0,0,Matches
2466,2373,Kasper Schmeichel,dk DEN,GK,Leicester City,eng Premier League,33,1986,38.0,3,0.08,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2467,2374,Jonathan Schmid,fr FRA,"MF,DF",Freiburg,de Bundesliga,30,1990,26.6,59,2.22,44,9,3,1,2,0,7,0.26,4,3,0,0,0,0,Matches
2468,2375,Romano Schmid,at AUT,"MF,FW",Werder Bremen,de Bundesliga,20,2000,13.1,36,2.76,30,0,1,2,3,0,8,0.61,7,0,0,0,1,0,Matches
2469,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
2470,2376,Benno Schmitz,de GER,DF,Köln,de Bundesliga,25,1994,4.6,14,3.02,10,3,0,0,1,0,1,0.22,1,0,0,0,0,0,Matches
2471,2377,Morgan Schneiderlin,fr FRA,MF,Nice,fr Ligue 1,30,1989,24.4,33,1.35,31,0,1,0,0,1,2,0.08,2,0,0,0,0,0,Matches
2472,2378,Alessandro Schöpf,at AUT,"FW,MF",Schalke 04,de Bundesliga,26,1994,10.5,15,1.43,9,2,2,1,1,0,2,0.19,2,0,0,0,0,0,Matches
2473,2379,Jerdy Schouten,nl NED,MF,Bologna,it Serie A,23,1997,27.9,56,2.01,49,0,3,1,2,1,3,0.11,3,0,0,0,0,0,Matches
2474,2380,Nico Schulz,de GER,DF,Dortmund,de Bundesliga,27,1993,6.8,10,1.48,9,1,0,0,0,0,3,0.44,2,1,0,0,0,0,Matches
2475,2381,Alexander Schwolow,de GER,GK,Hertha BSC,de Bundesliga,28,1992,26.0,2,0.08,1,1,0,0,0,0,1,0.04,1,0,0,0,0,0,Matches
2476,2382,Christopher Scott,de GER,"MF,FW",Bayern Munich,de Bundesliga,18,2002,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2477,2383,Matteo Scozzarella,it ITA,MF,Parma,it Serie A,32,1988,1.7,11,6.51,4,7,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
